metadata: record UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,metadata: crArk,metadata: ieArk,metadata: SCN,metadata: TM,metadata: PR,metadata: diktyon,record: history,record: source,record: most recent change,availability: availability statement,surrogates: full digital facsimile(s),surrogates: full digital facsimile URI(s),surrogates: full iiif manifest,surrogates: partial digital facsimile(s),surrogates: partial digital facsimile URI(s),surrogates: partial iiif manifest,printed resources: bibliography,printed resources: URI(s),printed resources: ID(s),online resources: JONAS URI,online resources: bibliography,online resources: URI(s)
_record_4,manuscript_11939,,,"Cambridge, Trinity College, MS B.9.12",manuscript,,MS-TRINITY-B-00009-00012,,,,,,Diktyon 11939,"Description (2020) draws on M.R. James, The Western Manuscripts in the Library of Trinity College, Cambridge (Cambridge: Cambridge University Press, 1900), vol. 1, p. 275.",,2020-05-20,,False,,,False,,,,,,,,
_record_6,manuscript_11940,,,"Cambridge, Trinity College, MS B.9.13",manuscript,,MS-TRINITY-B-00009-00013,,,,,,Diktyon 11940,"Description (2020) draws on M.R. James, The Western Manuscripts in the Library of Trinity College, Cambridge (Cambridge: Cambridge University Press, 1900), vol. 1, pp. 275-277.",,2020-12-04,,False,,,False,,,,,,,,
_record_1,manuscript_11941,,,"Cambridge, Trinity College, MS B.9.14",manuscript-composite,,MS-TRINITY-B-00009-00014,,,,,,Diktyon 11941,,,2022-03-16,,False,,,False,,,,,,,,
_record_1,manuscript_11942,,,"Cambridge, Trinity College, MS B.9.15",manuscript-composite,,MS-TRINITY-B-00009-00015,,,,,,Diktyon 11942,,,2021-09-02,,False,,,False,,,,,,,,
_record_6,manuscript_11943,,,"Cambridge, Trinity College, MS B.10.3",manuscript,,MS-TRINITY-B-00010-00003,,,,,,Diktyon 11943,,,2019-12-11,,False,,,False,,,,,,,,
_record_6,manuscript_11944,,,"Cambridge, Trinity College, MS B.10.11",manuscript,,MS-TRINITY-B-00010-00011,,,,,,Diktyon 11944,,,2022-02-21,,False,,,False,,,,,,,,
_record_9,manuscript_11945,,,"Cambridge, Trinity College, MS B.10.16",manuscript,,MS-TRINITY-B-00010-00016,,,,,,Diktyon 11945,,,2020-12-16,,False,,,False,,,,,,,,
_record_1,manuscript_11946,,,"Cambridge, Trinity College, MS B.10.17",manuscript-composite,,MS-TRINITY-B-00010-00017,,,,,,Diktyon 11946,,,2019-07-23,,False,,,False,,,,,,,,
_record_1,manuscript_11947,,,"Cambridge, Trinity College, MS B.11.17",manuscript-composite,,MS-TRINITY-B-00011-00017,,,,,,Diktyon 11947,,,2022-03-16,,False,,,False,,,,,,,,
_record_8,manuscript_11948,,,"Cambridge, Trinity College, MS B.17.1",manuscript,,MS-TRINITY-B-00017-00001,,,,,,Diktyon 11948,,,2022-02-02,,False,,,False,,,,,,,,
_record_5,manuscript_11949,,,"Cambridge, Trinity College, MS B.17.2",manuscript,,MS-TRINITY-B-00017-00002,,,,,,11949,,,2020-09-16,,False,,,False,,,,,,,,
_record_1,manuscript_11950,,,"Cambridge, Trinity College, MS B.17.20",manuscript-composite,,MS-TRINITY-B-00017-00020,,,,,,Diktyon 11950,,,2022-03-16,,False,,,False,,,,,,,,
_record_5,manuscript_11951,,,"Cambridge, Trinity College, MS O.1.2",manuscript,,MS-TRINITY-O-00001-00002,,,,,,Diktyon 11951,,,2022-03-09,,False,,,False,,,,,,,,
_record_4,manuscript_11952,,,"Cambridge, Trinity College, MS O.1.4",manuscript,,MS-TRINITY-O-00001-00004,,,,,,Diktyon 11952,,,2020-06-24,,False,,,False,,,,,,,,
_record_7,manuscript_11953,,,"Cambridge, Trinity College, MS O.1.5",manuscript,,MS-TRINITY-O-00001-00005,,,,,,Diktyon 11953,,,2022-03-10,,False,,,False,,,,,,,,
_record_5,manuscript_11954,,,"Cambridge, Trinity College, MS O.1.8",manuscript,,MS-TRINITY-O-00001-00008,,,,,,Diktyon 11954,,,2022-01-19,,False,,,False,,,,,,,,
_record_7,manuscript_11955,,,"Cambridge, Trinity College, MS O.1.10",manuscript,,MS-TRINITY-O-00001-00010,,,,,, Diktyon 11955,"Description (2021) draws partly on M.R. James, The Western Manuscripts in the Library of Trinity College Cambridge (Cambridge: Cambridge University Press, 1902), vol. 3, p. 9",,2020-04-15,,False,,,False,,,,,,,,
_record_8,manuscript_11956,,,"Cambridge, Trinity College, MS O.1.14",manuscript,,MS-TRINITY-O-00001-00014,,,,,, Diktyon 11956,"Description (2020) draws partly on M. R. James, The Western Manuscripts in the Library of Trinity College Cambridge (Cambridge: Cambridge University Press, 1902), vol. 3, pp. 13-15.",,2020-07-03,,False,,,False,,,,,,,,
_record_6,manuscript_11957,,,"Cambridge, Trinity College, MS O.1.15",manuscript,,MS-TRINITY-O-00001-00015,,,,,, Diktyon 11957,"Description (2020) draws partly on M. R. James, The Western Manuscripts in the Library of Trinity College Cambridge, vol. 3, Cambridge University Press, Cambridge, 1902, p. 15.",,2020-10-14,,False,,,False,,,,,,,,
_record_4,manuscript_11958,,,"Cambridge, Trinity College, MS O.1.19",manuscript,,MS-TRINITY-O-00001-00019,,,,,, Diktyon 11958,"Description (2021) draws partly on M.R. James, The Western Manuscripts in the Library of Trinity College Cambridge (Cambridge: Cambridge University Press, 1902), vol. 3, pp. 22-23.",,2021-05-24,,False,,,False,,,,,,,,
_record_6,manuscript_11959,,,"Cambridge, Trinity College, MS O.1.23",manuscript,,MS-TRINITY-O-00001-00023,,,,,,Diktyon 11959,,,2022-02-21,,False,,,False,,,,,,,,
_record_5,manuscript_11960,,,"Cambridge, Trinity College, MS O.1.32",manuscript,,MS-TRINITY-O-00001-00032,,,,,,Diktyon 11960,"Description (2019) draws partly on M. R. James, The Western Manuscripts in the Library of Trinity College Cambridge, vol. 3, Cambridge University Press, Cambridge, 1902, pp. 36-37.",,2019-10-09,,False,,,False,,,,,,,,
_record_5,manuscript_11961,,,"Cambridge, Trinity College, MS O.1.36",manuscript,,MS-TRINITY-O-00001-00036,,,,,, Diktyon 11961,"Description (2020) draws partly on M.R. James, The Western Manuscripts in the Library of Trinity College Cambridge (Cambridge: Cambridge University Press, 1902), vol. 3, pp. 41-43.",,2020-11-06,,False,,,False,,,,,,,,
_record_5,manuscript_11962,,,"Cambridge, Trinity College, MS O.1.37",manuscript,,MS-TRINITY-O-00001-00037,,,,,, Diktyon 11962,"Description (2020) partly draws on M.R. James, The Western Manuscripts in the Library of Trinity College Cambridge (Cambridge: Cambridge University Press, 1902), vol. 3, pp. 43-44.",,2020-07-16,,False,,,False,,,,,,,,
_record_6,manuscript_11963,,,"Cambridge, Trinity College, MS O.1.53",manuscript,,MS-TRINITY-O-00001-00053,,,,,,Diktyon 11963,,,2022-03-17,,False,,,False,,,,,,,,
_record_7,manuscript_11964,,,"Cambridge, Trinity College, MS O.1.54",manuscript,,MS-TRINITY-O-00001-00054,,,,,, Diktyon 11964,"Description (2020) draws partly on M.R. James, The Western Manuscripts in the Library of Trinity College Cambridge (Cambridge: Cambridge University Press, 1902), vol. 3, pp. 52-53.",,2020-06-04,,False,,,False,,,,,,,,
_record_5,manuscript_11965,,,"Cambridge, Trinity College, MS O.1.55",manuscript-composite,,MS-TRINITY-O-00001-00055,,,,,,Diktyon 11965,"Description (2020) draws partly on M. R. James, The Western Manuscripts in the Library of Trinity College Cambridge, vol. 3, Cambridge University Press, Cambridge, 1902, p. 53, and N. Tchernetska, 'Hand-list of the Greek palimpsests in Cambridge libraries', in: G. Prato, I manoscritti greci tra riflessione e dibattito: Atti del V Colloquio Internazionale di Paleografia Greca (Cremona 4-10 ottobre 1998), Florence 2000, pp. 733-739",,2020-06-12,,False,,,False,,,,,,,,
_record_1,manuscript_11966,,,"Cambridge, Trinity College, MS O.1.61",manuscript,,MS-TRINITY-O-00001-00061,,,,,,Diktyon 11966,,,2021-11-02,,False,,,False,,,,,,,,
_record_4,manuscript_11967,,,"Cambridge, Trinity College, MS O.1.66",manuscript,,MS-TRINITY-O-00001-00066,,,,,,Diktyon 11967,"Description (2020) draws on M.R. James, The Western Manuscripts in the Library of Trinity College, Cambridge, vol. 3, Cambridge University Press, Cambridge, 1902, p. 68-69.",,2020-10-15,,False,,,False,,,,,,,,
_record_4,manuscript_11968,,,"Cambridge, Trinity College, MS O.1.68",manuscript,,MS-TRINITY-O-00001-00068,,,,,, Diktyon 11968,,,2022-10-17,,False,,,False,,,,,,,,
_record_4,manuscript_11969,,,"Cambridge, Trinity College, MS O.1.73",manuscript,,MS-TRINITY-O-00001-00073,,,,,,Diktyon 11969,,,2021-10-04,,False,,,False,,,,,,,,
_record_4,manuscript_11970,,,"Cambridge, Trinity College, MS O.2.3",manuscript,,MS-TRINITY-O-00002-00003,,,,,,Diktyon 11970,"Description (2020) partly draws on M. R. James, The Western Manuscripts in the Library of Trinity College Cambridge (Cambridge: Cambridge University Press, 1902), vol. 3, p. 83.",,2020-07-10,,False,,,False,,,,,,,,
_record_1,manuscript_11971,,,"Cambridge, Trinity College, MS O.2.12",manuscript-composite,,MS-TRINITY-O-00002-00012,,,,,,Diktyon 11971,,,2021-10-04,,False,,,False,,,,,,,,
_record_1,manuscript_11972,,,"Cambridge, Trinity College, MS O.2.34",manuscript-composite,,MS-TRINITY-O-00002-00034,,,,,,Diktyon 11972,"Description (2020) draws partly on M.R. James, The Western Manuscripts in the Library of Trinity College Cambridge (Cambridge: Cambridge University Press, 1902), vol. 3, pp. 133-134.",,2020-05-14,,False,,,False,,,,,,,,
_record_2,manuscript_11973,,,"Cambridge, Trinity College, MS O.2.36",manuscript-composite,,MS-TRINITY-O-00002-00036,,,,,,Diktyon 11973,,,2022-02-11,,False,,,False,,,,,,,,
_record_6,manuscript_11974,,,"Cambridge, Trinity College, MS O.2.38",manuscript,,MS-TRINITY-O-00002-00038,,,,,,Diktyon 11974,,,2022-03-16,,False,,,False,,,,,,,,
_record_1,manuscript_11975,,,"Cambridge, Trinity College, MS O.2.39",manuscript-composite,,MS-TRINITY-O-00002-00039,,,,,,Diktyon 11975,"Description (2019) draws partly on M. R. James, The Western Manuscripts in the Library of Trinity College Cambridge, vol. 3, Cambridge University Press, Cambridge, 1902, pp. 140-142.",,2019-10-22,,False,,,False,,,,,,,,
_record_1,manuscript_11976,,,"Cambridge, Trinity College, MS O.2.54",manuscript-composite,,MS-TRINITY-O-00002-00054,,,,,,Diktyon 11976,"Description (2020) draws on M.R. James, The Western Manuscripts in the Library of Trinity College, Cambridge (Cambridge: Cambridge University Press, 1902), vol. 3, pp. 174-176.",,2020-07-27,,False,,,False,,,,,,,,
_record_1,manuscript_11977,,,"Cambridge, Trinity College, MS O.2.61",manuscript-composite,,MS-TRINITY-O-00002-00061,,,,,,Diktyon 11977,,,2020-10-29,,False,,,False,,,,,,,,
_record_5,manuscript_11978,,,"Cambridge, Trinity College, MS O.3.1",manuscript-composite,,MS-TRINITY-O-00003-00001,,,,,, Diktyon 11978,"Description (2021) draws partly on M. R. James, The Western Manuscripts in the Library of Trinity College Cambridge, vol. 3, Cambridge University Press, Cambridge, 1902, p. 185.",,2021-07-16,,False,,,False,,,,,,,,
_record_4,manuscript_11979,,,"Cambridge, Trinity College, MS O.3.8",manuscript,,MS-TRINITY-O-00003-00008,,,,,, Diktyon 11979,"Description (2021) partly draws on M.R. James, .The Western Manuscripts in the Library of Trinity College Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1902), pp. 189-190","M.R. James, The Western Manuscripts in the Library of Trinity College Cambridge, vol. 3 (Cambridge: Cambridge University Press, 1902), pp. 189-190",2021-05-18,,False,,,False,,,,,,,,
